what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Oracle Corporation",1364815867991
java.specification.version,sysinfo,,,"1.7",1364815867991
java.vendor,sysinfo,,,"Oracle Corporation",1364815867991
java.version,sysinfo,,,"1.7.0_15",1364815867991
java.vm.info,sysinfo,,,"mixed mode",1364815867991
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1364815867991
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1364815867991
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1364815867991
java.vm.specification.version,sysinfo,,,"1.7",1364815867991
java.vm.vendor,sysinfo,,,"Oracle Corporation",1364815867991
java.vm.version,sysinfo,,,"23.7-b01",1364815867991
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1364815868081
started,bundle,org.jboss.tools.common.validation,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.validation",1364815868271
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1364815868312
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364815982444
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1364815982493
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1364815982536
started,bundle,org.jboss.ide.eclipse.archives.ui,3.3.1.v20130102-1730-H94-Final,"org.jboss.ide.eclipse.archives.ui",1364815982580
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1364815982629
started,bundle,org.jboss.tools.jst.web.ui,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.ui",1364815982631
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1364815982833
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1364816014322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816022399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816029306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816034148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816047279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816058370
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1364816062517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816062662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364816062672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816066935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816068487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364816068497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816075040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816094233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816101601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816108960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816111148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816140437
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364816140495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816143529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816154986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364816155044
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1364816162201
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1364816163486
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1364816163496
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1364816163585
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1364816163614
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1364816164033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816165602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816175559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364816175577
started,bundle,org.jboss.tools.common.projecttemplates,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.projecttemplates",1364816176816
started,bundle,org.jboss.tools.jst.web,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web",1364816176833
started,bundle,org.jboss.tools.jst.web.kb,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.kb",1364816176900
started,bundle,org.jboss.tools.common.el.core,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.el.core",1364816176951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816191585
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1364816206893
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1364816207058
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1364816207180
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1364816207223
started,bundle,org.eclipse.datatools.enablement.mysql,1.0.2.v201109022323,"org.eclipse.datatools.enablement.mysql",1364816207879
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.102.v201107221459,"org.eclipse.datatools.connectivity.apache.derby",1364816207924
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v201107221504,"org.eclipse.datatools.enablement.msft.sqlserver",1364816207928
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v201002041100,"org.eclipse.datatools.enablement.sqlite",1364816207931
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v201107221507,"org.eclipse.datatools.enablement.sybase.asa",1364816207953
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.2.v201201131122,"org.eclipse.datatools.enablement.sybase.ase",1364816207962
started,bundle,org.jboss.tools.hibernate3_5,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate3_5",1364816208950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364816508699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364816511037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364816562016
started,bundle,org.jboss.tools.jst.web.tiles,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.tiles",1364816644543
started,bundle,org.jboss.tools.hibernate.xml,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.xml",1364816644571
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364816646657
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364816646727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364816646797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1364816646867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364816656845
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364816660261
