what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125706
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125706
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125707
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125707
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125708
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125708
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125709
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125709
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125710
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125710
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125711
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125711
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125712
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125712
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125713
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125713
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125714
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125714
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125715
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125715
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125716
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125716
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125717
error,log,,,"Unhandled event loop exception",1364863125732
error,log,,,"An internal error occurred during: ""Decoration Calculation"".",1364863125736
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125808
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125813
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863125814
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863125815
