what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1364863919336
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364863922613
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1364863925800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364863928715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364863936712
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1364863936722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364863937752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364863949595
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364863949639
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364863950773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364863950873
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364863963007
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364863963275
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364863963342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364863972427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364863993708
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364863993735
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364863993980
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364863994052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864021206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864026218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864026305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864033333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864033530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864036078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364864036848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364865756416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364865762723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364865762882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364865762929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364865786682
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364865787802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364865806608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866081834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866110889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866149166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364866149176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364866153570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866162826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866273410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866276470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866449335
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1364866449348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364866463844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866471926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866472069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866472142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866484106
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364866485093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866495957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866496657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866498158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866535575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866539039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866854524
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1364866854538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364866855827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867175349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867179877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867195689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364867195705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867196029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867196278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867202696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867243780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867246352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867255237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364867255255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867276910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867282796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364867282813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364867283849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867284991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364867303052
