what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1364533086126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1364533089080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1364533097915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364533099399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364533103851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364533105407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1364533112701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364533114411
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364533125689
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364533129093
started,bundle,org.jboss.ide.eclipse.as.management.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.management.core",1364533130233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533131744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533137402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364533137416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533160211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533164130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533164186
started,bundle,org.jboss.ide.eclipse.as.management.as71,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.management.as71",1364533164284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533166105
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364533167435
error,log,,,"Could not launch in profiling mode because no profilers are configured.",1364533170110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533170278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533170362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533177758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533177978
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364533179392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533200500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364533203272
