what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535823600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535823670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535825506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535825576
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535825576
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364535827564
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535830182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535830294
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535838322
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364535838322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535843908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535880337
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364535882647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535890697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535910243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535926178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364535968041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1364535974215
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536003051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536003163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536020575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536032279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536032349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536036367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536036423
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536036423
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364536040218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1364536047123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536053075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536062596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1364536070163
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536080122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536080234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364536087710
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536092064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536092162
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364536101052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536117223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536125259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536132973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536149368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364536149382
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1364536162080
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1364536162094
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1364536165440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536165468
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364536167624
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1364536172762
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364536178614
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364536184442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536202769
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536202825
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536202825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536204491
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536204491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536206731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536274356
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364536275714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536282919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536285005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364536285005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536289877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536295505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536302337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536304045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364536304059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536307531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536340877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364536340891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536345021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536351573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364536351587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536356249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536361373
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1364536361373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364536361373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536375621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536379015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364536379015
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536383355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536383467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364536388022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536392768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536414026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364536414040
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536414068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364536423687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364536425619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364536439894
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1364536446741
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364536451324
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364536476091
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364536495817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364536503868
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364536524658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536544007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536553107
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364536553135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536554619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536713441
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364536716185
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1364536720511
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364536720920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364536734476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536736982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536892883
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364536895109
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1364536899086
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364536899538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536906203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536907520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364536993947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537018116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537019033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537229482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537229763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537280877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537287179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537363985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364537367331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364537368969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364537385935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364537392513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364537394228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364537395685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364537400194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537401323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537420281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364537426248
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364537429061
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1364537432874
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364537438755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364537470167
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1364537477645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537483245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537548123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364537552599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537610107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537648195
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364537650475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537657861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364537662902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364537666907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364537677788
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364537683317
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364537689433
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364537696643
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364537703333
