what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124043
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124050
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124064
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124076
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124084
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124094
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124104
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124118
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124128
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124142
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124153
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124163
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124174
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124187
error,log,,,"An internal error occurred during: ""Decoration Calculation"".",1364863124193
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124197
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124209
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124220
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124229
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124244
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124255
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124273
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124285
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1364863124294
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124338
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124343
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124351
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124352
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124374
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124374
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124375
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124376
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124376
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124376
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124377
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124377
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124378
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124379
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124379
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124379
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124380
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124381
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124381
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124382
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124382
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124383
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124383
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124384
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124384
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1364863124385
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124386
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1364863124386
error,log,,,"Unhandled event loop exception",1364863124427
error,log,,,"An internal error occurred during: ""Decoration Calculation"".",1364863124527
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124540
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124541
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124542
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124542
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124543
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124543
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124544
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124544
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124545
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124545
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124546
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124546
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124547
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124547
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124548
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124548
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124549
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124550
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124551
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124552
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124552
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124553
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124553
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124554
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124554
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124555
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124555
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124556
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124556
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124557
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124559
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124559
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124560
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124560
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124561
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124561
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124562
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124562
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124563
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124563
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1364863124565
error,log,,,"Error notifying registry change listener.",1364863124569
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124572
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124572
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1364863124573
