what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547850267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547851515
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1364547851523
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1364547854727
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1364547854817
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364547857258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547859171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547861468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364547861479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547865112
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1364547875531
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1364547875563
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.102.v201201262000,"org.eclipse.wst.common.modulecore.ui",1364547876665
started,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1364547876709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547945577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364547945591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364547956238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364548009206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1364548009216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364548010065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364548073767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364548085123
