what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1364531080675
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1364531080675
java.runtime.version,sysinfo,,,"1.7.0_15-b03",1364531080675
java.specification.name,sysinfo,,,"Java Platform API Specification",1364531080675
java.specification.vendor,sysinfo,,,"Oracle Corporation",1364531080675
java.specification.version,sysinfo,,,"1.7",1364531080675
java.vendor,sysinfo,,,"Oracle Corporation",1364531080675
java.version,sysinfo,,,"1.7.0_15",1364531080675
java.vm.info,sysinfo,,,"mixed mode",1364531080675
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1364531080675
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1364531080675
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1364531080675
java.vm.specification.version,sysinfo,,,"1.7",1364531080675
java.vm.vendor,sysinfo,,,"Oracle Corporation",1364531080675
java.vm.version,sysinfo,,,"23.7-b01",1364531080675
started,bundle,org.jboss.tools.jst.web.kb,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.kb",1364531081053
started,bundle,org.jboss.tools.common.validation,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.validation",1364531081067
started,bundle,org.jboss.tools.common.projecttemplates,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.projecttemplates",1364531081249
started,bundle,org.jboss.tools.jst.web,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web",1364531081249
started,bundle,org.jboss.tools.common.model.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.model.ui",1364531082201
started,bundle,org.jboss.tools.jsf,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf",1364531082275
started,bundle,org.jboss.tools.jst.web.tiles,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.tiles",1364531082324
started,bundle,org.jboss.tools.hibernate.xml,3.5.1.v20130102-1835-H100-Final,"org.jboss.tools.hibernate.xml",1364531082325
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1364531083373
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1364531083381
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1364531083613
started,bundle,org.jboss.ide.eclipse.archives.core,3.3.1.v20130102-1730-H94-Final,"org.jboss.ide.eclipse.archives.core",1364531083614
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.archives.webtools",1364531083618
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.wtp.core",1364531083620
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1364531083621
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1364531083624
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1364531083642
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1364531083647
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1364531083679
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1364531083682
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1364531083695
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1364531083729
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1364531083736
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1364531083739
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1364531083746
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1364531085071
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1364531085071
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1364531085071
started,bundle,org.jboss.ide.eclipse.archives.ui,3.3.1.v20130102-1730-H94-Final,"org.jboss.ide.eclipse.archives.ui",1364531085085
started,bundle,org.jboss.tools.jst.web.ui,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.ui",1364531085113
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1364531085113
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1364531087084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364531090670
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1364531178841
started,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.rse.core",1364531178855
started,bundle,org.jboss.ide.eclipse.as.rse.ui,2.3.2.v20130112-0201-H153-Final,"org.jboss.ide.eclipse.as.rse.ui",1364531178855
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1364531178869
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1364531200626
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1364531200696
